991959.655000000,fe80::212:7408:8:808,240
991959.656000000,fe80::212:7408:8:808,240
991959.656000000,fe80::212:7408:8:808,240
991959.657000000,fe80::212:7408:8:808,240
991959.864000000,fe80::212:7408:8:808,240
991959.869000000,fe80::212:7408:8:808,240
991959.870000000,fe80::212:7408:8:808,240
991959.871000000,fe80::212:7408:8:808,240
991959.872000000,fe80::212:7408:8:808,240
991959.165000000,fe80::212:7408:8:808,240
991959.166000000,fe80::212:7408:8:808,240
991959.166000000,fe80::212:7408:8:808,240
991959.168000000,fe80::212:7408:8:808,240
991959.168000000,fe80::212:7408:8:808,240
991959.171000000,fe80::212:7408:8:808,240
991959.394000000,fe80::212:7408:8:808,240
991959.394000000,fe80::212:7408:8:808,240
991959.396000000,fe80::212:7408:8:808,240
991959.399000000,fe80::212:7408:8:808,240
991959.401000000,fe80::212:7408:8:808,240
991959.402000000,fe80::212:7408:8:808,240
991960.687000000,fe80::212:7408:8:808,240
991960.694000000,fe80::212:7408:8:808,240
991960.695000000,fe80::212:7408:8:808,240
991960.696000000,fe80::212:7408:8:808,240
991960.697000000,fe80::212:7408:8:808,240
991960.698000000,fe80::212:7408:8:808,240
991960.705000000,fe80::212:7408:8:808,240
991960.734000000,fe80::212:7408:8:808,240
991960.947000000,fe80::212:7408:8:808,240
991960.949000000,fe80::212:7408:8:808,240
991960.950000000,fe80::212:7408:8:808,240
991963.376000000,fe80::212:7405:5:505,240
991964.534000000,fe80::212:7405:5:505,240
991964.541000000,fe80::212:7405:5:505,240
991964.541000000,fe80::212:7405:5:505,240
991964.542000000,fe80::212:7405:5:505,240
991964.546000000,fe80::212:7405:5:505,240
991964.733000000,fe80::212:7405:5:505,240
991964.735000000,fe80::212:7405:5:505,240
991964.737000000,fe80::212:7405:5:505,240
991964.740000000,fe80::212:7405:5:505,240
991964.741000000,fe80::212:7405:5:505,240
991964.742000000,fe80::212:7405:5:505,240
991964.905000000,fe80::212:7405:5:505,240
991964.906000000,fe80::212:7405:5:505,240
991964.913000000,fe80::212:7405:5:505,240
991964.913000000,fe80::212:7405:5:505,240
991964.914000000,fe80::212:7405:5:505,240
991964.114000000,fe80::212:7405:5:505,240
991964.115000000,fe80::212:7405:5:505,240
991964.116000000,fe80::212:7405:5:505,240
991964.116000000,fe80::212:7405:5:505,240
991964.126000000,fe80::212:7405:5:505,240
991964.276000000,fe80::212:7405:5:505,240
991964.277000000,fe80::212:7405:5:505,240
991964.282000000,fe80::212:7405:5:505,240
991964.283000000,fe80::212:7405:5:505,240
991965.490000000,fe80::212:7405:5:505,240
991965.490000000,fe80::212:7405:5:505,240
991965.491000000,fe80::212:7405:5:505,240
991965.687000000,fe80::212:7404:4:404,240
991965.688000000,fe80::212:7404:4:404,240
