-1443593.262000000,fe80::212:7401:1:101,240
-1443593.334000000,fe80::212:7401:1:101,240
-1443593.337000000,fe80::212:7401:1:101,240
-1443593.337000000,fe80::212:7401:1:101,240
-1443593.337000000,fe80::212:7401:1:101,240
-1443593.342000000,fe80::212:7401:1:101,240
-1443593.342000000,fe80::212:7401:1:101,240
-1443593.406000000,fe80::212:7401:1:101,240
-1443593.407000000,fe80::212:7401:1:101,240
-1443593.408000000,fe80::212:7401:1:101,240
-1443593.408000000,fe80::212:7401:1:101,240
-1443593.408000000,fe80::212:7401:1:101,240
-1443593.409000000,fe80::212:7401:1:101,240
-1443593.409000000,fe80::212:7401:1:101,240
-1443593.409000000,fe80::212:7401:1:101,240
-1443593.504000000,fe80::212:7401:1:101,240
-1443593.505000000,fe80::212:7401:1:101,240
-1443593.506000000,fe80::212:7401:1:101,240
-1443593.508000000,fe80::212:7401:1:101,240
-1443593.508000000,fe80::212:7401:1:101,240
-1443593.509000000,fe80::212:7401:1:101,240
-1443593.509000000,fe80::212:7401:1:101,240
-1443593.509000000,fe80::212:7401:1:101,240
-1443593.510000000,fe80::212:7401:1:101,240
-1443593.516000000,fe80::212:7401:1:101,240
-1443593.517000000,fe80::212:7401:1:101,240
-1443593.614000000,fe80::212:7401:1:101,240
-1443593.615000000,fe80::212:7401:1:101,240
-1443593.615000000,fe80::212:7401:1:101,240
-1443593.616000000,fe80::212:7401:1:101,240
-1443593.616000000,fe80::212:7401:1:101,240
-1443593.617000000,fe80::212:7401:1:101,240
-1443591.228000000,fe80::212:7406:6:606,240
-1443591.284000000,fe80::212:7406:6:606,240
-1443591.284000000,fe80::212:7406:6:606,240
-1443591.288000000,fe80::212:7406:6:606,240
-1443591.288000000,fe80::212:7406:6:606,240
-1443591.289000000,fe80::212:7406:6:606,240
-1443591.345000000,fe80::212:7406:6:606,240
-1443591.346000000,fe80::212:7406:6:606,240
-1443591.348000000,fe80::212:7406:6:606,240
-1443591.348000000,fe80::212:7406:6:606,240
-1443591.409000000,fe80::212:7406:6:606,240
-1443591.410000000,fe80::212:7406:6:606,240
-1443591.412000000,fe80::212:7406:6:606,240
-1443591.413000000,fe80::212:7406:6:606,240
-1443591.413000000,fe80::212:7406:6:606,240
-1443591.413000000,fe80::212:7406:6:606,240
-1443591.497000000,fe80::212:7406:6:606,240
-1443591.498000000,fe80::212:7406:6:606,240
-1443591.498000000,fe80::212:7406:6:606,240
-1443591.499000000,fe80::212:7406:6:606,240
-1443591.499000000,fe80::212:7406:6:606,240
-1443591.572000000,fe80::212:7406:6:606,240
-1443591.573000000,fe80::212:7406:6:606,240
-1443591.573000000,fe80::212:7406:6:606,240
-1443591.573000000,fe80::212:7406:6:606,240
-1443591.573000000,fe80::212:7406:6:606,240
-1443591.574000000,fe80::212:7406:6:606,240
-1443591.574000000,fe80::212:7406:6:606,240
-1443591.574000000,fe80::212:7406:6:606,240
-1443590.519000000,fe80::212:7405:5:505,240
-1443590.524000000,fe80::212:7405:5:505,240
-1443590.524000000,fe80::212:7405:5:505,240
-1443590.525000000,fe80::212:7405:5:505,240
-1443590.525000000,fe80::212:7405:5:505,240
-1443590.582000000,fe80::212:7405:5:505,240
-1443590.582000000,fe80::212:7405:5:505,240
-1443590.582000000,fe80::212:7405:5:505,240
-1443590.583000000,fe80::212:7405:5:505,240
-1443590.583000000,fe80::212:7405:5:505,240
-1443590.583000000,fe80::212:7405:5:505,240
-1443590.649000000,fe80::212:7405:5:505,240
-1443590.650000000,fe80::212:7405:5:505,240
-1443590.650000000,fe80::212:7405:5:505,240
-1443590.650000000,fe80::212:7405:5:505,240
-1443590.651000000,fe80::212:7405:5:505,240
-1443590.651000000,fe80::212:7405:5:505,240
-1443590.651000000,fe80::212:7405:5:505,240
-1443590.718000000,fe80::212:7405:5:505,240
-1443590.718000000,fe80::212:7405:5:505,240
-1443590.718000000,fe80::212:7405:5:505,240
-1443590.719000000,fe80::212:7405:5:505,240
-1443590.719000000,fe80::212:7405:5:505,240
-1443590.720000000,fe80::212:7405:5:505,240
-1443590.720000000,fe80::212:7405:5:505,240
-1443590.720000000,fe80::212:7405:5:505,240
-1443590.781000000,fe80::212:7405:5:505,240
-1443590.782000000,fe80::212:7405:5:505,240
-1443590.782000000,fe80::212:7405:5:505,240
-1443589.474000000,fe80::212:7408:8:808,240
-1443589.475000000,fe80::212:7408:8:808,240
-1443589.475000000,fe80::212:7408:8:808,240
-1443589.476000000,fe80::212:7408:8:808,240
-1443589.476000000,fe80::212:7408:8:808,240
