1502991082.436000000,fe80::212:7401:1:101,240
1502991082.483000000,fe80::212:7401:1:101,240
1502991082.484000000,fe80::212:7401:1:101,240
1502991082.486000000,fe80::212:7401:1:101,240
1502991082.487000000,fe80::212:7401:1:101,240
1502991082.487000000,fe80::212:7401:1:101,240
1502991082.488000000,fe80::212:7401:1:101,240
1502991082.492000000,fe80::212:7401:1:101,240
1502991082.493000000,fe80::212:7401:1:101,240
1502991082.493000000,fe80::212:7401:1:101,240
1502991082.494000000,fe80::212:7401:1:101,240
1502991082.495000000,fe80::212:7401:1:101,240
1502991082.495000000,fe80::212:7401:1:101,240
1502991082.561000000,fe80::212:7401:1:101,240
1502991082.567000000,fe80::212:7401:1:101,240
1502991082.568000000,fe80::212:7401:1:101,240
1502991082.569000000,fe80::212:7401:1:101,240
1502991082.571000000,fe80::212:7401:1:101,240
1502991082.572000000,fe80::212:7401:1:101,240
1502991082.572000000,fe80::212:7401:1:101,240
1502991082.573000000,fe80::212:7401:1:101,240
1502991082.574000000,fe80::212:7401:1:101,240
1502991082.574000000,fe80::212:7401:1:101,240
1502991082.575000000,fe80::212:7401:1:101,240
1502991082.576000000,fe80::212:7401:1:101,240
1502991082.577000000,fe80::212:7401:1:101,240
1502991082.577000000,fe80::212:7401:1:101,240
1502991082.579000000,fe80::212:7401:1:101,240
1502991082.579000000,fe80::212:7401:1:101,240
1502991082.580000000,fe80::212:7401:1:101,240
1502991082.770000000,fe80::212:7405:5:505,240
1502991082.822000000,fe80::212:7405:5:505,240
1502991082.823000000,fe80::212:7405:5:505,240
1502991082.827000000,fe80::212:7405:5:505,240
1502991082.828000000,fe80::212:7405:5:505,240
1502991082.828000000,fe80::212:7405:5:505,240
1502991082.829000000,fe80::212:7405:5:505,240
1502991082.830000000,fe80::212:7405:5:505,240
1502991082.830000000,fe80::212:7405:5:505,240
1502991082.876000000,fe80::212:7405:5:505,240
1502991082.879000000,fe80::212:7405:5:505,240
1502991082.888000000,fe80::212:7405:5:505,240
1502991082.889000000,fe80::212:7405:5:505,240
1502991082.891000000,fe80::212:7405:5:505,240
1502991082.892000000,fe80::212:7405:5:505,240
1502991082.892000000,fe80::212:7405:5:505,240
1502991082.895000000,fe80::212:7405:5:505,240
1502991082.895000000,fe80::212:7402:2:202,240
1502991082.897000000,fe80::212:7405:5:505,240
1502991082.898000000,fe80::212:7402:2:202,240
1502991082.899000000,fe80::212:7405:5:505,240
1502991082.901000000,fe80::212:7402:2:202,240
1502991082.902000000,fe80::212:7405:5:505,240
1502991082.903000000,fe80::212:7402:2:202,240
1502991082.904000000,fe80::212:7405:5:505,240
1502991082.905000000,fe80::212:7402:2:202,240
1502991082.952000000,fe80::212:7405:5:505,240
1502991082.953000000,fe80::212:7402:2:202,240
1502991082.954000000,fe80::212:7405:5:505,240
1502991082.954000000,fe80::212:7402:2:202,240
1502991082.955000000,fe80::212:7405:5:505,240
1502991082.958000000,fe80::212:7402:2:202,240
1502991082.959000000,fe80::212:7405:5:505,240
1502991082.960000000,fe80::212:7402:2:202,240
1502991082.960000000,fe80::212:7405:5:505,240
1502991082.961000000,fe80::212:7402:2:202,240
1502991082.961000000,fe80::212:7405:5:505,240
1502991082.962000000,fe80::212:7402:2:202,240
