1503048652.344000000,fe80::212:7407:7:707,240
1503048652.344000000,fe80::212:7407:7:707,240
1503048652.344000000,fe80::212:7407:7:707,240
1503048652.344000000,fe80::212:7407:7:707,240
1503048652.345000000,fe80::212:7407:7:707,240
1503048652.345000000,fe80::212:7407:7:707,240
1503048652.345000000,fe80::212:7407:7:707,240
1503048652.345000000,fe80::212:7407:7:707,240
1503048652.346000000,fe80::212:7407:7:707,240
1503048652.346000000,fe80::212:7407:7:707,240
1503048652.346000000,fe80::212:7407:7:707,240
1503048652.346000000,fe80::212:7407:7:707,240
1503048652.346000000,fe80::212:7407:7:707,240
1503048652.347000000,fe80::212:7407:7:707,240
1503048652.347000000,fe80::212:7407:7:707,240
1503048652.347000000,fe80::212:7407:7:707,240
1503048652.347000000,fe80::212:7407:7:707,240
1503048652.347000000,fe80::212:7407:7:707,240
1503048652.348000000,fe80::212:7407:7:707,240
1503048652.348000000,fe80::212:7407:7:707,240
1503048652.348000000,fe80::212:7407:7:707,240
1503048652.348000000,fe80::212:7407:7:707,240
1503048652.348000000,fe80::212:7407:7:707,240
1503048652.349000000,fe80::212:7407:7:707,240
1503048652.349000000,fe80::212:7407:7:707,240
1503048652.349000000,fe80::212:7407:7:707,240
1503048652.349000000,fe80::212:7407:7:707,240
1503048652.351000000,fe80::212:7405:5:505,240
1503048652.352000000,fe80::212:7405:5:505,240
1503048652.352000000,fe80::212:7405:5:505,240
1503048652.353000000,fe80::212:7405:5:505,240
1503048652.353000000,fe80::212:7405:5:505,240
1503048652.354000000,fe80::212:7405:5:505,240
1503048652.354000000,fe80::212:7405:5:505,240
1503048652.355000000,fe80::212:7405:5:505,240
1503048652.355000000,fe80::212:7405:5:505,240
1503048652.355000000,fe80::212:7405:5:505,240
1503048652.356000000,fe80::212:7405:5:505,240
1503048652.356000000,fe80::212:7405:5:505,240
1503048652.357000000,fe80::212:7405:5:505,240
1503048652.357000000,fe80::212:7405:5:505,240
1503048652.358000000,fe80::212:7405:5:505,240
1503048652.358000000,fe80::212:7405:5:505,240
1503048652.359000000,fe80::212:7405:5:505,240
1503048652.359000000,fe80::212:7405:5:505,240
1503048652.359000000,fe80::212:7405:5:505,240
1503048652.360000000,fe80::212:7405:5:505,240
1503048652.360000000,fe80::212:7405:5:505,240
1503048652.360000000,fe80::212:7405:5:505,240
1503048652.361000000,fe80::212:7405:5:505,240
1503048652.361000000,fe80::212:7405:5:505,240
1503048652.361000000,fe80::212:7403:3:303,240
1503048652.361000000,fe80::212:7405:5:505,240
1503048652.361000000,fe80::212:7403:3:303,240
1503048652.362000000,fe80::212:7405:5:505,240
1503048652.362000000,fe80::212:7403:3:303,240
1503048652.362000000,fe80::212:7405:5:505,240
1503048652.362000000,fe80::212:7403:3:303,240
1503048652.362000000,fe80::212:7405:5:505,240
1503048652.362000000,fe80::212:7403:3:303,240
